---,TileID,Latitude,Longitude
168,"168","21.079643","114.522659"
169,"169","18.881927","123.386879"
170,"170","27.864313","120.922203"
171,"171","36.291386","175.819519"
172,"172","34.522903","167.060806"
173,"173","29.789881","173.710754"
174,"174","44.980450","148.374786"
175,"175","39.796944","158.786163"
176,"176","48.326313","160.468781"
177,"177","22.785254","157.038773"
178,"178","31.377678","157.724884"
179,"179","27.019495","148.355789"
180,"180","53.501534","95.669197"
181,"181","53.415565","108.031227"
182,"182","59.613182","100.833122"
183,"183","37.035107","117.686829"
184,"184","45.746044","113.477837"
185,"185","38.801884","106.572647"
186,"186","58.093838","132.882858"
187,"187","52.189423","121.862396"
188,"188","49.323540","135.813416"
189,"189","30.953848","138.835236"
190,"190","40.211025","137.660751"
191,"191","34.366413","128.544022"
192,"192","6.546993","112.628822"
193,"193","-0.000000","115.980385"
194,"194","22.664236","105.042007"
195,"195","14.217950","109.053406"
196,"196","0.000000","99.496826"
197,"197","7.251182","104.159264"
198,"198","7.629014","94.826164"
199,"199","53.501534","84.330803"
200,"200","47.097431","90.000000"
201,"201","31.349363","79.468147"
202,"202","39.661140","84.499779"
203,"203","38.801884","73.427353"
204,"204","39.661140","95.500221"
205,"205","31.349363","100.531853"
206,"206","-0.000000","64.019615"
207,"207","6.546993","67.371178"
208,"208","5.455424","60.060760"
209,"209","7.629014","85.173836"
210,"210","7.251182","75.840736"
211,"211","-0.000000","80.503174"
212,"212","21.079643","65.477341"
213,"213","14.217950","70.946594"
214,"214","22.664236","74.957993"
215,"215","23.516029","95.075531"
216,"216","23.516029","84.924469"
217,"217","15.530329","90.000000"
218,"218","-6.546993","112.628822"
219,"219","-5.455424","119.939240"
220,"220","-7.629014","94.826164"
221,"221","-7.251182","104.159264"
222,"222","-21.079643","114.522659"
223,"223","-14.217950","109.053406"
224,"224","-22.664236","105.042007"
225,"225","-5.455424","60.060760"
226,"226","-6.546993","67.371178"
227,"227","-22.664236","74.957993"
228,"228","-14.217950","70.946594"
229,"229","-21.079643","65.477341"
230,"230","-7.251182","75.840736"
231,"231","-7.629014","85.173836"
232,"232","-53.501534","95.669197"
233,"233","-47.097431","90.000000"
234,"234","-53.501534","84.330803"
235,"235","-31.349363","100.531853"
236,"236","-39.661140","95.500221"
237,"237","-38.801884","106.572647"
238,"238","-38.801884","73.427353"
239,"239","-39.661140","84.499779"
240,"240","-31.349363","79.468147"
241,"241","-15.530329","90.000000"
242,"242","-23.516029","84.924469"
243,"243","-23.516029","95.075531"
244,"244","-10.631116","125.214096"
245,"245","-3.368485","126.364235"
246,"246","-27.864313","120.922203"
247,"247","-18.881927","123.386879"
248,"248","-12.843300","140.005875"
249,"249","-16.141796","131.785065"
250,"250","-21.771469","139.566422"
251,"251","-59.613182","100.833122"
252,"252","-53.415565","108.031227"
253,"253","-49.323540","135.813416"
254,"254","-52.189423","121.862396"
255,"255","-58.093838","132.882858"
256,"256","-45.746044","113.477837"
257,"257","-37.035107","117.686829"
258,"258","-29.789881","173.710754"
259,"259","-34.522903","167.060806"
260,"260","-36.291386","175.819519"
261,"261","-27.019495","148.355789"
262,"262","-31.377678","157.724884"
263,"263","-22.785254","157.038773"
264,"264","-48.326313","160.468781"
265,"265","-39.796944","158.786163"
266,"266","-44.980450","148.374786"
267,"267","-34.366413","128.544022"
268,"268","-40.211025","137.660751"
269,"269","-30.953848","138.835236"
270,"270","-0.000000","132.902573"
271,"271","-8.980479","148.216446"
272,"272","-4.231593","140.208893"
273,"273","4.231593","140.208893"
274,"274","8.980479","148.216446"
275,"275","-25.980383","-180.000000"
276,"276","-22.473154","172.912308"
277,"277","-4.783348","172.344162"
278,"278","-14.043685","172.524155"
279,"279","-9.496823","-180.000000"
280,"280","-18.448355","164.994186"
281,"281","-13.856215","156.616760"
282,"282","22.473154","172.912308"
283,"283","25.980383","180.000000"
284,"284","13.856215","156.616760"
285,"285","18.448355","164.994186"
286,"286","9.496823","-180.000000"
287,"287","14.043685","172.524155"
288,"288","4.783348","172.344162"
289,"289","-4.653028","156.401505"
290,"290","0.000000","164.469666"
291,"291","4.653028","156.401505"
292,"292","10.631116","54.785900"
293,"293","3.368485","53.635761"
294,"294","27.864313","59.077793"
295,"295","18.881927","56.613121"
296,"296","12.843300","39.994118"
297,"297","16.141796","48.214943"
298,"298","21.771469","40.433575"
299,"299","59.613182","79.166878"
300,"300","53.415565","71.968773"
301,"301","49.323540","44.186588"
302,"302","52.189423","58.137604"
303,"303","58.093838","47.117146"
304,"304","45.746044","66.522163"
305,"305","37.035107","62.313168"
306,"306","29.789881","6.289242"
307,"307","34.522903","12.939201"
308,"308","36.291386","4.180474"
309,"309","27.019495","31.644215"
310,"310","31.377678","22.275114"
311,"311","22.785254","22.961233"
312,"312","48.326313","19.531214"
313,"313","39.796944","21.213829"
314,"314","44.980450","31.625208"
315,"315","34.366413","51.455982"
316,"316","40.211025","42.339245"
317,"317","30.953848","41.164764"
318,"318","66.491013","106.608849"
319,"319","64.019615","90.000000"
320,"320","63.019440","148.138672"
321,"321","66.385490","127.816673"
322,"322","80.503174","90.000000"
323,"323","74.125854","117.481010"
324,"324","80.980255","147.866226"
325,"325","36.291386","-175.819519"
326,"326","42.902569","180.000000"
327,"327","57.100410","-163.298584"
328,"328","50.021729","-173.405273"
329,"329","48.326313","-160.468781"
330,"330","50.021729","173.405273"
331,"331","57.100410","163.298584"
332,"332","64.019615","-90.000000"
333,"333","66.491013","-106.608849"
334,"334","59.613182","-100.833122"
335,"335","80.980255","-147.866226"
336,"336","74.125854","-117.481010"
337,"337","80.503174","-90.000000"
338,"338","58.093838","-132.882858"
339,"339","66.385490","-127.816673"
340,"340","63.019440","-148.138672"
341,"341","65.972916","168.507889"
342,"342","65.972916","-168.507889"
343,"343","74.469673","180.000000"
344,"344","22.473154","-172.912308"
345,"345","29.789881","-173.710754"
346,"346","4.783348","-172.344162"
347,"347","14.043685","-172.524155"
348,"348","22.785254","-157.038773"
349,"349","18.448355","-164.994186"
350,"350","13.856215","-156.616760"
351,"351","-29.789881","-173.710754"
352,"352","-22.473154","-172.912308"
353,"353","-13.856215","-156.616760"
354,"354","-18.448355","-164.994186"
355,"355","-22.785254","-157.038773"
356,"356","-14.043685","-172.524155"
357,"357","-4.783348","-172.344162"
358,"358","3.368485","-126.364235"
359,"359","-0.000000","-132.902573"
360,"360","-3.368485","-126.364235"
361,"361","8.980479","-148.216446"
362,"362","4.231593","-140.208893"
363,"363","12.843300","-140.005875"
364,"364","-12.843300","-140.005875"
365,"365","-4.231593","-140.208893"
366,"366","-8.980479","-148.216446"
367,"367","-0.000000","-164.469666"
368,"368","-4.653028","-156.401505"
369,"369","4.653028","-156.401505"
370,"370","-42.902569","180.000000"
371,"371","-36.291386","-175.819519"
372,"372","-57.100410","163.298584"
373,"373","-50.021729","173.405273"
374,"374","-48.326313","-160.468781"
375,"375","-50.021729","-173.405273"
376,"376","-57.100410","-163.298584"
377,"377","-64.019615","90.000000"
378,"378","-66.491013","106.608849"
379,"379","-80.980255","147.866226"
380,"380","-74.125854","117.481010"
381,"381","-80.503174","90.000000"
382,"382","-66.385490","127.816673"
383,"383","-63.019440","148.138672"
384,"384","-59.613182","-100.833122"
385,"385","-66.491013","-106.608849"
386,"386","-64.019615","-90.000000"
387,"387","-63.019440","-148.138672"
388,"388","-66.385490","-127.816673"
389,"389","-58.093838","-132.882858"
390,"390","-80.503174","-90.000000"
391,"391","-74.125854","-117.481010"
392,"392","-80.980255","-147.866226"
393,"393","-65.972916","168.507889"
394,"394","-74.469673","-180.000000"
395,"395","-65.972916","-168.507889"
396,"396","-53.415565","71.968773"
397,"397","-59.613182","79.166878"
398,"398","-37.035107","62.313168"
399,"399","-45.746044","66.522163"
400,"400","-58.093838","47.117146"
401,"401","-52.189423","58.137604"
402,"402","-49.323540","44.186588"
403,"403","-3.368485","53.635761"
404,"404","-10.631116","54.785900"
405,"405","-21.771469","40.433575"
406,"406","-16.141796","48.214943"
407,"407","-12.843300","39.994118"
408,"408","-18.881927","56.613121"
409,"409","-27.864313","59.077793"
410,"410","-36.291386","4.180474"
411,"411","-34.522903","12.939201"
412,"412","-29.789881","6.289242"
413,"413","-44.980450","31.625208"
414,"414","-39.796944","21.213829"
415,"415","-48.326313","19.531214"
416,"416","-22.785254","22.961233"
417,"417","-31.377678","22.275114"
418,"418","-27.019495","31.644215"
419,"419","-34.366413","51.455982"
420,"420","-30.953848","41.164764"
421,"421","-40.211025","42.339245"
422,"422","3.368485","-53.635761"
423,"423","10.631116","-54.785900"
424,"424","5.455424","-60.060760"
425,"425","21.771469","-40.433575"
426,"426","16.141796","-48.214943"
427,"427","12.843300","-39.994118"
428,"428","21.079643","-65.477341"
429,"429","18.881927","-56.613121"
430,"430","27.864313","-59.077793"
431,"431","36.291386","-4.180474"
432,"432","34.522903","-12.939201"
433,"433","29.789881","-6.289242"
434,"434","44.980450","-31.625208"
435,"435","39.796944","-21.213829"
436,"436","48.326313","-19.531214"
437,"437","22.785254","-22.961233"
438,"438","31.377678","-22.275114"
439,"439","27.019495","-31.644215"
440,"440","53.501534","-84.330803"
441,"441","53.415565","-71.968773"
442,"442","59.613182","-79.166878"
443,"443","37.035107","-62.313168"
444,"444","45.746044","-66.522163"
445,"445","38.801884","-73.427353"
446,"446","58.093838","-47.117146"
447,"447","52.189423","-58.137604"
448,"448","49.323540","-44.186588"
449,"449","30.953848","-41.164764"
450,"450","40.211025","-42.339245"
451,"451","34.366413","-51.455982"
452,"452","6.546993","-67.371178"
453,"453","-0.000000","-64.019615"
454,"454","22.664236","-74.957993"
455,"455","14.217950","-70.946594"
456,"456","0.000000","-80.503174"
457,"457","7.251182","-75.840736"
458,"458","7.629014","-85.173836"
459,"459","53.501534","-95.669197"
460,"460","47.097431","-90.000000"
461,"461","31.349363","-100.531853"
462,"462","39.661140","-95.500221"
463,"463","38.801884","-106.572647"
464,"464","39.661140","-84.499779"
465,"465","31.349363","-79.468147"
466,"466","0.000000","-115.980385"
467,"467","6.546993","-112.628822"
468,"468","5.455424","-119.939240"
469,"469","7.629014","-94.826164"
470,"470","7.251182","-104.159264"
471,"471","-0.000000","-99.496826"
472,"472","21.079643","-114.522659"
473,"473","14.217950","-109.053406"
474,"474","22.664236","-105.042007"
475,"475","23.516029","-84.924469"
476,"476","23.516029","-95.075531"
477,"477","15.530329","-90.000000"
478,"478","-6.546993","-67.371178"
479,"479","-5.455424","-60.060760"
480,"480","-7.629014","-85.173836"
481,"481","-7.251182","-75.840736"
482,"482","-21.079643","-65.477341"
483,"483","-14.217950","-70.946594"
484,"484","-22.664236","-74.957993"
485,"485","-5.455424","-119.939240"
486,"486","-6.546993","-112.628822"
487,"487","-22.664236","-105.042007"
488,"488","-14.217950","-109.053406"
489,"489","-21.079643","-114.522659"
490,"490","-7.251182","-104.159264"
491,"491","-7.629014","-94.826164"
492,"492","-53.501534","-84.330803"
493,"493","-47.097431","-90.000000"
494,"494","-53.501534","-95.669197"
495,"495","-31.349363","-79.468147"
496,"496","-39.661140","-84.499779"
497,"497","-38.801884","-73.427353"
498,"498","-38.801884","-106.572647"
499,"499","-39.661140","-95.500221"
500,"500","-31.349363","-100.531853"
501,"501","-15.530329","-90.000000"
502,"502","-23.516029","-95.075531"
503,"503","-23.516029","-84.924469"
504,"504","-10.631116","-54.785900"
505,"505","-3.368485","-53.635761"
506,"506","-27.864313","-59.077793"
507,"507","-18.881927","-56.613121"
508,"508","-12.843300","-39.994118"
509,"509","-16.141796","-48.214943"
510,"510","-21.771469","-40.433575"
511,"511","-59.613182","-79.166878"
512,"512","-53.415565","-71.968773"
513,"513","-49.323540","-44.186588"
514,"514","-52.189423","-58.137604"
515,"515","-58.093838","-47.117146"
516,"516","-45.746044","-66.522163"
517,"517","-37.035107","-62.313168"
518,"518","-29.789881","-6.289242"
519,"519","-34.522903","-12.939201"
520,"520","-36.291386","-4.180474"
521,"521","-27.019495","-31.644215"
522,"522","-31.377678","-22.275114"
523,"523","-22.785254","-22.961233"
524,"524","-48.326313","-19.531214"
525,"525","-39.796944","-21.213829"
526,"526","-44.980450","-31.625208"
527,"527","-34.366413","-51.455982"
528,"528","-40.211025","-42.339245"
529,"529","-30.953848","-41.164764"
530,"530","-0.000000","-47.097431"
531,"531","-8.980479","-31.783548"
532,"532","-4.231593","-39.791111"
533,"533","4.231593","-39.791111"
534,"534","8.980479","-31.783548"
535,"535","-25.980383","-0.000001"
536,"536","-22.473154","-7.087695"
537,"537","-4.783348","-7.655838"
538,"538","-14.043685","-7.475847"
539,"539","-9.496823","0.000000"
540,"540","-18.448355","-15.005812"
541,"541","-13.856215","-23.383240"
542,"542","22.473154","-7.087695"
543,"543","25.980383","-0.000001"
544,"544","13.856215","-23.383240"
545,"545","18.448355","-15.005812"
546,"546","9.496823","0.000000"
547,"547","14.043685","-7.475847"
548,"548","4.783348","-7.655838"
549,"549","-4.653028","-23.598497"
550,"550","0.000000","-15.530329"
551,"551","4.653028","-23.598497"
552,"552","66.491013","-73.391151"
553,"553","63.019440","-31.861326"
554,"554","66.385490","-52.183327"
555,"555","74.125854","-62.518993"
556,"556","80.980255","-32.133770"
557,"557","42.902569","0.000001"
558,"558","57.100410","16.701408"
559,"559","50.021729","6.594733"
560,"560","50.021729","-6.594733"
561,"561","57.100410","-16.701408"
562,"562","66.491013","73.391151"
563,"563","80.980255","32.133770"
564,"564","74.125854","62.518993"
565,"565","66.385490","52.183327"
566,"566","63.019440","31.861326"
567,"567","65.972916","-11.492113"
568,"568","65.972916","11.492113"
569,"569","74.469673","-0.000000"
570,"570","10.631116","-125.214096"
571,"571","27.864313","-120.922203"
572,"572","18.881927","-123.386879"
573,"573","16.141796","-131.785065"
574,"574","21.771469","-139.566422"
575,"575","53.415565","-108.031227"
576,"576","49.323540","-135.813416"
577,"577","52.189423","-121.862396"
578,"578","45.746044","-113.477837"
579,"579","37.035107","-117.686829"
580,"580","34.522903","-167.060806"
581,"581","27.019495","-148.355789"
582,"582","31.377678","-157.724884"
583,"583","39.796944","-158.786163"
584,"584","44.980450","-148.374786"
585,"585","34.366413","-128.544022"
586,"586","40.211025","-137.660751"
587,"587","30.953848","-138.835236"
588,"588","-53.415565","-108.031227"
589,"589","-37.035107","-117.686829"
590,"590","-45.746044","-113.477837"
591,"591","-52.189423","-121.862396"
592,"592","-49.323540","-135.813416"
593,"593","-10.631116","-125.214096"
594,"594","-21.771469","-139.566422"
595,"595","-16.141796","-131.785065"
596,"596","-18.881927","-123.386879"
597,"597","-27.864313","-120.922203"
598,"598","-34.522903","-167.060806"
599,"599","-44.980450","-148.374786"
600,"600","-39.796944","-158.786163"
601,"601","-31.377678","-157.724884"
602,"602","-27.019495","-148.355789"
603,"603","-34.366413","-128.544022"
604,"604","-30.953848","-138.835236"
605,"605","-40.211025","-137.660751"
606,"606","-42.902569","-0.000001"
607,"607","-57.100410","-16.701408"
608,"608","-50.021729","-6.594733"
609,"609","-50.021729","6.594733"
610,"610","-57.100410","16.701408"
611,"611","-66.491013","-73.391151"
612,"612","-80.980255","-32.133770"
613,"613","-74.125854","-62.518993"
614,"614","-66.385490","-52.183327"
615,"615","-63.019440","-31.861326"
616,"616","-66.491013","73.391151"
617,"617","-63.019440","31.861326"
618,"618","-66.385490","52.183327"
619,"619","-74.125854","62.518993"
620,"620","-80.980255","32.133770"
621,"621","-65.972916","-11.492113"
622,"622","-74.469673","0.000000"
623,"623","-65.972916","11.492113"
624,"624","22.473154","7.087695"
625,"625","4.783348","7.655838"
626,"626","14.043685","7.475847"
627,"627","18.448355","15.005812"
628,"628","13.856215","23.383240"
629,"629","-22.473154","7.087695"
630,"630","-13.856215","23.383240"
631,"631","-18.448355","15.005812"
632,"632","-14.043685","7.475847"
633,"633","-4.783348","7.655838"
634,"634","0.000000","47.097431"
635,"635","8.980479","31.783548"
636,"636","4.231593","39.791111"
637,"637","-4.231593","39.791111"
638,"638","-8.980479","31.783548"
639,"639","-0.000000","15.530329"
640,"640","-4.653028","23.598497"
641,"641","4.653028","23.598497"
