---,TileID,Latitude,Longitude
168,"168","20.494673","114.741791"
169,"169","18.136906","123.409180"
170,"170","27.682482","121.017258"
171,"171","35.482231","176.602921"
172,"172","34.286186","168.494980"
173,"173","30.157454","174.819489"
174,"174","44.849915","148.589401"
175,"175","39.474140","159.658508"
176,"176","47.915653","161.164230"
177,"177","23.081413","157.629974"
178,"178","31.551006","158.574738"
179,"179","27.149464","148.527023"
180,"180","54.376778","94.751930"
181,"181","54.060070","106.306305"
182,"182","59.442135","98.833435"
183,"183","37.233315","117.650269"
184,"184","46.366886","112.883560"
185,"185","39.370453","106.254738"
186,"186","58.289871","131.767273"
187,"187","52.493568","120.748634"
188,"188","49.368622","135.513794"
189,"189","30.974066","138.818314"
190,"190","40.188267","137.647568"
191,"191","34.371349","128.573563"
192,"192","5.845670","113.616600"
193,"193","0.000000","117.008751"
194,"194","22.470459","105.097084"
195,"195","13.612114","109.500664"
196,"196","-0.000000","100.116631"
197,"197","7.058063","104.884781"
198,"198","7.658491","95.026100"
199,"199","54.376778","85.248070"
200,"200","48.304157","90.000000"
201,"201","31.513395","79.602951"
202,"202","40.378357","84.764542"
203,"203","39.370453","73.745262"
204,"204","40.378357","95.235458"
205,"205","31.513395","100.397049"
206,"206","0.000000","62.991245"
207,"207","5.845670","66.383400"
208,"208","4.477777","59.740570"
209,"209","7.658491","84.973900"
210,"210","7.058063","75.115219"
211,"211","-0.000000","79.883369"
212,"212","20.494673","65.258209"
213,"213","13.612114","70.499336"
214,"214","22.470459","74.902916"
215,"215","23.504314","95.051590"
216,"216","23.504314","84.948410"
217,"217","15.555214","90.000000"
218,"218","-5.845670","113.616600"
219,"219","-4.477777","120.259430"
220,"220","-7.658491","95.026100"
221,"221","-7.058063","104.884781"
222,"222","-20.494673","114.741791"
223,"223","-13.612114","109.500664"
224,"224","-22.470459","105.097084"
225,"225","-4.477777","59.740570"
226,"226","-5.845670","66.383400"
227,"227","-22.470459","74.902916"
228,"228","-13.612114","70.499336"
229,"229","-20.494673","65.258209"
230,"230","-7.058063","75.115219"
231,"231","-7.658491","84.973900"
232,"232","-54.376778","94.751930"
233,"233","-48.304157","90.000000"
234,"234","-54.376778","85.248070"
235,"235","-31.513395","100.397049"
236,"236","-40.378357","95.235458"
237,"237","-39.370453","106.254738"
238,"238","-39.370453","73.745262"
239,"239","-40.378357","84.764542"
240,"240","-31.513395","79.602951"
241,"241","-15.555214","90.000000"
242,"242","-23.504314","84.948410"
243,"243","-23.504314","95.051590"
244,"244","-9.485360","124.829453"
245,"245","-2.765676","125.529869"
246,"246","-27.682482","121.017258"
247,"247","-18.136906","123.409180"
248,"248","-12.496867","139.479095"
249,"249","-15.564794","131.294617"
250,"250","-21.683868","139.372467"
251,"251","-59.442135","98.833435"
252,"252","-54.060070","106.306305"
253,"253","-49.368622","135.513794"
254,"254","-52.493568","120.748634"
255,"255","-58.289871","131.767273"
256,"256","-46.366886","112.883560"
257,"257","-37.233315","117.650269"
258,"258","-30.157454","174.819489"
259,"259","-34.286186","168.494980"
260,"260","-35.482231","176.602921"
261,"261","-27.149464","148.527023"
262,"262","-31.551006","158.574738"
263,"263","-23.081413","157.629974"
264,"264","-47.915653","161.164230"
265,"265","-39.474140","159.658508"
266,"266","-44.849915","148.589401"
267,"267","-34.371349","128.573563"
268,"268","-40.188267","137.647568"
269,"269","-30.974066","138.818314"
270,"270","-0.000000","131.695847"
271,"271","-8.850261","148.062347"
272,"272","-3.985949","139.503387"
273,"273","3.985949","139.503387"
274,"274","8.850261","148.062347"
275,"275","-27.008755","180.000000"
276,"276","-23.486395","173.624207"
277,"277","-4.981157","172.312302"
278,"278","-14.769406","172.699478"
279,"279","-10.116631","-180.000000"
280,"280","-18.931730","165.593094"
281,"281","-13.926723","156.809937"
282,"282","23.486395","173.624207"
283,"283","27.008755","-180.000000"
284,"284","13.926723","156.809937"
285,"285","18.931730","165.593094"
286,"286","10.116631","180.000000"
287,"287","14.769406","172.699478"
288,"288","4.981157","172.312302"
289,"289","-4.631499","156.414032"
290,"290","-0.000000","164.444778"
291,"291","4.631499","156.414032"
292,"292","9.485360","55.170547"
293,"293","2.765676","54.470127"
294,"294","27.682482","58.982738"
295,"295","18.136906","56.590824"
296,"296","12.496867","40.520897"
297,"297","15.564794","48.705379"
298,"298","21.683868","40.627529"
299,"299","59.442135","81.166565"
300,"300","54.060070","73.693695"
301,"301","49.368622","44.486214"
302,"302","52.493568","59.251362"
303,"303","58.289871","48.232731"
304,"304","46.366886","67.116440"
305,"305","37.233315","62.349728"
306,"306","30.157454","5.180513"
307,"307","34.286186","11.505024"
308,"308","35.482231","3.397074"
309,"309","27.149464","31.472973"
310,"310","31.551006","21.425266"
311,"311","23.081413","22.370031"
312,"312","47.915653","18.835772"
313,"313","39.474140","20.341497"
314,"314","44.849915","31.410597"
315,"315","34.371349","51.426430"
316,"316","40.188267","42.352428"
317,"317","30.974066","41.181686"
318,"318","65.710968","104.335754"
319,"319","62.991245","90.000000"
320,"320","63.148861","147.800842"
321,"321","66.371017","125.956886"
322,"322","79.883369","90.000000"
323,"323","73.560837","115.733902"
324,"324","80.847763","146.914581"
325,"325","35.482231","-176.602921"
326,"326","41.695843","-180.000000"
327,"327","56.984196","-163.598557"
328,"328","49.341373","-173.875641"
329,"329","47.915653","-161.164230"
330,"330","49.341373","173.875641"
331,"331","56.984196","163.598557"
332,"332","62.991245","-90.000000"
333,"333","65.710968","-104.335754"
334,"334","59.442135","-98.833435"
335,"335","80.847763","-146.914581"
336,"336","73.560837","-115.733902"
337,"337","79.883369","-90.000000"
338,"338","58.289871","-131.767273"
339,"339","66.371017","-125.956886"
340,"340","63.148861","-147.800842"
341,"341","65.989113","168.554306"
342,"342","65.989113","-168.554306"
343,"343","74.444786","-180.000000"
344,"344","23.486395","-173.624207"
345,"345","30.157454","-174.819489"
346,"346","4.981157","-172.312302"
347,"347","14.769406","-172.699478"
348,"348","23.081413","-157.629974"
349,"349","18.931730","-165.593094"
350,"350","13.926723","-156.809937"
351,"351","-30.157454","-174.819489"
352,"352","-23.486395","-173.624207"
353,"353","-13.926723","-156.809937"
354,"354","-18.931730","-165.593094"
355,"355","-23.081413","-157.629974"
356,"356","-14.769406","-172.699478"
357,"357","-4.981157","-172.312302"
358,"358","2.765676","-125.529869"
359,"359","-0.000000","-131.695847"
360,"360","-2.765676","-125.529869"
361,"361","8.850261","-148.062347"
362,"362","3.985949","-139.503387"
363,"363","12.496867","-139.479095"
364,"364","-12.496867","-139.479095"
365,"365","-3.985949","-139.503387"
366,"366","-8.850261","-148.062347"
367,"367","0.000000","-164.444778"
368,"368","-4.631499","-156.414032"
369,"369","4.631499","-156.414032"
370,"370","-41.695843","180.000000"
371,"371","-35.482231","-176.602921"
372,"372","-56.984196","163.598557"
373,"373","-49.341373","173.875641"
374,"374","-47.915653","-161.164230"
375,"375","-49.341373","-173.875641"
376,"376","-56.984196","-163.598557"
377,"377","-62.991245","90.000000"
378,"378","-65.710968","104.335754"
379,"379","-80.847763","146.914581"
380,"380","-73.560837","115.733902"
381,"381","-79.883369","90.000000"
382,"382","-66.371017","125.956886"
383,"383","-63.148861","147.800842"
384,"384","-59.442135","-98.833435"
385,"385","-65.710968","-104.335754"
386,"386","-62.991245","-90.000000"
387,"387","-63.148861","-147.800842"
388,"388","-66.371017","-125.956886"
389,"389","-58.289871","-131.767273"
390,"390","-79.883369","-90.000000"
391,"391","-73.560837","-115.733902"
392,"392","-80.847763","-146.914581"
393,"393","-65.989113","168.554306"
394,"394","-74.444786","180.000000"
395,"395","-65.989113","-168.554306"
396,"396","-54.060070","73.693695"
397,"397","-59.442135","81.166565"
398,"398","-37.233315","62.349728"
399,"399","-46.366886","67.116440"
400,"400","-58.289871","48.232731"
401,"401","-52.493568","59.251362"
402,"402","-49.368622","44.486214"
403,"403","-2.765676","54.470127"
404,"404","-9.485360","55.170547"
405,"405","-21.683868","40.627529"
406,"406","-15.564794","48.705379"
407,"407","-12.496867","40.520897"
408,"408","-18.136906","56.590824"
409,"409","-27.682482","58.982738"
410,"410","-35.482231","3.397074"
411,"411","-34.286186","11.505024"
412,"412","-30.157454","5.180513"
413,"413","-44.849915","31.410597"
414,"414","-39.474140","20.341497"
415,"415","-47.915653","18.835772"
416,"416","-23.081413","22.370031"
417,"417","-31.551006","21.425266"
418,"418","-27.149464","31.472973"
419,"419","-34.371349","51.426430"
420,"420","-30.974066","41.181686"
421,"421","-40.188267","42.352428"
422,"422","2.765676","-54.470127"
423,"423","9.485360","-55.170547"
424,"424","4.477777","-59.740570"
425,"425","21.683868","-40.627529"
426,"426","15.564794","-48.705379"
427,"427","12.496867","-40.520897"
428,"428","20.494673","-65.258209"
429,"429","18.136906","-56.590824"
430,"430","27.682482","-58.982738"
431,"431","35.482231","-3.397074"
432,"432","34.286186","-11.505024"
433,"433","30.157454","-5.180513"
434,"434","44.849915","-31.410597"
435,"435","39.474140","-20.341497"
436,"436","47.915653","-18.835772"
437,"437","23.081413","-22.370031"
438,"438","31.551006","-21.425266"
439,"439","27.149464","-31.472973"
440,"440","54.376778","-85.248070"
441,"441","54.060070","-73.693695"
442,"442","59.442135","-81.166565"
443,"443","37.233315","-62.349728"
444,"444","46.366886","-67.116440"
445,"445","39.370453","-73.745262"
446,"446","58.289871","-48.232731"
447,"447","52.493568","-59.251362"
448,"448","49.368622","-44.486214"
449,"449","30.974066","-41.181686"
450,"450","40.188267","-42.352428"
451,"451","34.371349","-51.426430"
452,"452","5.845670","-66.383400"
453,"453","0.000000","-62.991245"
454,"454","22.470459","-74.902916"
455,"455","13.612114","-70.499336"
456,"456","-0.000000","-79.883369"
457,"457","7.058063","-75.115219"
458,"458","7.658491","-84.973900"
459,"459","54.376778","-94.751930"
460,"460","48.304157","-90.000000"
461,"461","31.513395","-100.397049"
462,"462","40.378357","-95.235458"
463,"463","39.370453","-106.254738"
464,"464","40.378357","-84.764542"
465,"465","31.513395","-79.602951"
466,"466","0.000000","-117.008751"
467,"467","5.845670","-113.616600"
468,"468","4.477777","-120.259430"
469,"469","7.658491","-95.026100"
470,"470","7.058063","-104.884781"
471,"471","-0.000000","-100.116631"
472,"472","20.494673","-114.741791"
473,"473","13.612114","-109.500664"
474,"474","22.470459","-105.097084"
475,"475","23.504314","-84.948410"
476,"476","23.504314","-95.051590"
477,"477","15.555214","-90.000000"
478,"478","-5.845670","-66.383400"
479,"479","-4.477777","-59.740570"
480,"480","-7.658491","-84.973900"
481,"481","-7.058063","-75.115219"
482,"482","-20.494673","-65.258209"
483,"483","-13.612114","-70.499336"
484,"484","-22.470459","-74.902916"
485,"485","-4.477777","-120.259430"
486,"486","-5.845670","-113.616600"
487,"487","-22.470459","-105.097084"
488,"488","-13.612114","-109.500664"
489,"489","-20.494673","-114.741791"
490,"490","-7.058063","-104.884781"
491,"491","-7.658491","-95.026100"
492,"492","-54.376778","-85.248070"
493,"493","-48.304157","-90.000000"
494,"494","-54.376778","-94.751930"
495,"495","-31.513395","-79.602951"
496,"496","-40.378357","-84.764542"
497,"497","-39.370453","-73.745262"
498,"498","-39.370453","-106.254738"
499,"499","-40.378357","-95.235458"
500,"500","-31.513395","-100.397049"
501,"501","-15.555214","-90.000000"
502,"502","-23.504314","-95.051590"
503,"503","-23.504314","-84.948410"
504,"504","-9.485360","-55.170547"
505,"505","-2.765676","-54.470127"
506,"506","-27.682482","-58.982738"
507,"507","-18.136906","-56.590824"
508,"508","-12.496867","-40.520897"
509,"509","-15.564794","-48.705379"
510,"510","-21.683868","-40.627529"
511,"511","-59.442135","-81.166565"
512,"512","-54.060070","-73.693695"
513,"513","-49.368622","-44.486214"
514,"514","-52.493568","-59.251362"
515,"515","-58.289871","-48.232731"
516,"516","-46.366886","-67.116440"
517,"517","-37.233315","-62.349728"
518,"518","-30.157454","-5.180513"
519,"519","-34.286186","-11.505024"
520,"520","-35.482231","-3.397074"
521,"521","-27.149464","-31.472973"
522,"522","-31.551006","-21.425266"
523,"523","-23.081413","-22.370031"
524,"524","-47.915653","-18.835772"
525,"525","-39.474140","-20.341497"
526,"526","-44.849915","-31.410597"
527,"527","-34.371349","-51.426430"
528,"528","-40.188267","-42.352428"
529,"529","-30.974066","-41.181686"
530,"530","-0.000000","-48.304157"
531,"531","-8.850261","-31.937658"
532,"532","-3.985949","-40.496605"
533,"533","3.985949","-40.496605"
534,"534","8.850261","-31.937658"
535,"535","-27.008755","-0.000000"
536,"536","-23.486395","-6.375799"
537,"537","-4.981157","-7.687699"
538,"538","-14.769406","-7.300523"
539,"539","-10.116631","0.000000"
540,"540","-18.931730","-14.406904"
541,"541","-13.926723","-23.190065"
542,"542","23.486395","-6.375799"
543,"543","27.008755","0.000000"
544,"544","13.926723","-23.190065"
545,"545","18.931730","-14.406904"
546,"546","10.116631","-0.000000"
547,"547","14.769406","-7.300523"
548,"548","4.981157","-7.687699"
549,"549","-4.631499","-23.585972"
550,"550","-0.000000","-15.555214"
551,"551","4.631499","-23.585972"
552,"552","65.710968","-75.664246"
553,"553","63.148861","-32.199158"
554,"554","66.371017","-54.043114"
555,"555","73.560837","-64.266098"
556,"556","80.847763","-33.085415"
557,"557","41.695843","0.000000"
558,"558","56.984196","16.401443"
559,"559","49.341373","6.124356"
560,"560","49.341373","-6.124356"
561,"561","56.984196","-16.401443"
562,"562","65.710968","75.664246"
563,"563","80.847763","33.085415"
564,"564","73.560837","64.266098"
565,"565","66.371017","54.043114"
566,"566","63.148861","32.199158"
567,"567","65.989113","-11.445698"
568,"568","65.989113","11.445698"
569,"569","74.444786","0.000000"
570,"570","9.485360","-124.829453"
571,"571","27.682482","-121.017258"
572,"572","18.136906","-123.409180"
573,"573","15.564794","-131.294617"
574,"574","21.683868","-139.372467"
575,"575","54.060070","-106.306305"
576,"576","49.368622","-135.513794"
577,"577","52.493568","-120.748634"
578,"578","46.366886","-112.883560"
579,"579","37.233315","-117.650269"
580,"580","34.286186","-168.494980"
581,"581","27.149464","-148.527023"
582,"582","31.551006","-158.574738"
583,"583","39.474140","-159.658508"
584,"584","44.849915","-148.589401"
585,"585","34.371349","-128.573563"
586,"586","40.188267","-137.647568"
587,"587","30.974066","-138.818314"
588,"588","-54.060070","-106.306305"
589,"589","-37.233315","-117.650269"
590,"590","-46.366886","-112.883560"
591,"591","-52.493568","-120.748634"
592,"592","-49.368622","-135.513794"
593,"593","-9.485360","-124.829453"
594,"594","-21.683868","-139.372467"
595,"595","-15.564794","-131.294617"
596,"596","-18.136906","-123.409180"
597,"597","-27.682482","-121.017258"
598,"598","-34.286186","-168.494980"
599,"599","-44.849915","-148.589401"
600,"600","-39.474140","-159.658508"
601,"601","-31.551006","-158.574738"
602,"602","-27.149464","-148.527023"
603,"603","-34.371349","-128.573563"
604,"604","-30.974066","-138.818314"
605,"605","-40.188267","-137.647568"
606,"606","-41.695843","-0.000000"
607,"607","-56.984196","-16.401443"
608,"608","-49.341373","-6.124356"
609,"609","-49.341373","6.124356"
610,"610","-56.984196","16.401443"
611,"611","-65.710968","-75.664246"
612,"612","-80.847763","-33.085415"
613,"613","-73.560837","-64.266098"
614,"614","-66.371017","-54.043114"
615,"615","-63.148861","-32.199158"
616,"616","-65.710968","75.664246"
617,"617","-63.148861","32.199158"
618,"618","-66.371017","54.043114"
619,"619","-73.560837","64.266098"
620,"620","-80.847763","33.085415"
621,"621","-65.989113","-11.445698"
622,"622","-74.444786","-0.000000"
623,"623","-65.989113","11.445698"
624,"624","23.486395","6.375799"
625,"625","4.981157","7.687699"
626,"626","14.769406","7.300523"
627,"627","18.931730","14.406904"
628,"628","13.926723","23.190065"
629,"629","-23.486395","6.375799"
630,"630","-13.926723","23.190065"
631,"631","-18.931730","14.406904"
632,"632","-14.769406","7.300523"
633,"633","-4.981157","7.687699"
634,"634","0.000000","48.304157"
635,"635","8.850261","31.937658"
636,"636","3.985949","40.496605"
637,"637","-3.985949","40.496605"
638,"638","-8.850261","31.937658"
639,"639","0.000000","15.555214"
640,"640","-4.631499","23.585972"
641,"641","4.631499","23.585972"
642,"642","1.160419","123.315079"
643,"643","3.721924","122.928596"
644,"644","1.877805","121.107109"
645,"645","8.373806","128.115219"
646,"646","5.867380","125.256302"
647,"647","4.759948","128.298553"
648,"648","7.716205","119.194244"
649,"649","6.822486","122.318314"
650,"650","10.522191","121.508377"
651,"651","19.893137","143.841766"
652,"652","17.044788","139.456406"
653,"653","15.280610","143.805771"
654,"654","20.189619","130.953369"
655,"655","18.683050","135.171967"
656,"656","23.360947","134.899673"
657,"657","9.732672","135.372604"
658,"658","14.103779","135.307007"
659,"659","11.164477","131.490677"
660,"660","25.241045","112.906219"
661,"661","24.101776","117.736458"
662,"662","28.910463","116.046257"
663,"663","14.745991","120.477936"
664,"664","19.334705","119.219292"
665,"665","15.874488","116.415817"
666,"666","26.349688","125.793755"
667,"667","22.874241","122.337456"
668,"668","21.577366","126.714050"
669,"669","12.443987","127.827072"
670,"670","16.895037","127.381065"
671,"671","13.616367","124.228340"
672,"672","33.307358","178.611465"
673,"673","32.850365","175.568314"
674,"674","31.088545","177.807114"
675,"675","37.637566","169.402832"
676,"676","35.044392","172.827164"
677,"677","38.142670","173.943436"
678,"678","28.904774","171.177551"
679,"679","32.062012","171.942093"
680,"680","30.919615","167.709579"
681,"681","49.394840","148.479080"
682,"682","46.596539","154.749039"
683,"683","51.122425","155.172440"
684,"684","37.964359","154.038879"
685,"685","42.210266","154.374802"
686,"686","40.391285","148.626251"
687,"687","44.543209","166.279175"
688,"688","43.587105","160.341019"
689,"689","40.538628","165.239334"
690,"690","20.613459","152.896713"
691,"691","25.140032","153.186401"
692,"692","22.604933","148.421097"
693,"693","29.373516","163.017212"
694,"694","27.427252","158.098373"
695,"695","25.335379","162.383804"
696,"696","31.607838","148.589920"
697,"697","29.527418","153.465836"
698,"698","33.774624","153.741302"
699,"699","36.789196","164.390930"
700,"700","35.514538","159.081467"
701,"701","33.139744","163.671021"
702,"702","56.667046","92.112091"
703,"703","56.885277","96.824081"
704,"704","58.841938","93.631088"
705,"705","51.112789","103.413315"
706,"706","54.321278","100.094551"
707,"707","51.451904","97.652214"
708,"708","59.890308","105.524231"
709,"709","57.045929","102.614143"
710,"710","56.953392","109.565155"
711,"711","33.697651","114.141151"
712,"712","38.423901","111.971573"
713,"713","34.725647","108.702820"
714,"714","45.140430","119.293640"
715,"715","41.899982","115.491325"
716,"716","40.562527","121.463013"
717,"717","43.819016","103.550102"
718,"718","43.008526","109.465256"
719,"719","47.297741","106.589027"
720,"720","56.428261","140.456680"
721,"721","53.894779","133.867340"
722,"722","51.857109","141.512527"
723,"723","56.453678","117.426025"
724,"724","55.440212","125.707832"
725,"725","59.477985","122.587379"
726,"726","46.623211","130.260376"
727,"727","51.120579","128.263336"
728,"728","48.197968","123.485435"
729,"729","50.471592","109.789635"
730,"730","49.492306","116.578033"
731,"731","53.471813","113.298309"
732,"732","24.515280","143.828903"
733,"733","33.640522","143.538620"
734,"734","29.100021","143.729996"
735,"735","26.338200","139.169357"
736,"736","28.056927","134.440140"
737,"737","47.263660","142.306625"
738,"738","42.033756","131.767838"
739,"739","44.786610","136.745880"
740,"740","42.695251","142.867889"
741,"741","38.161556","143.258835"
742,"742","32.479141","119.463623"
743,"743","29.653687","129.603317"
744,"744","31.125591","124.619591"
745,"745","35.870293","123.196060"
746,"746","39.055706","127.279427"
747,"747","35.586807","138.317459"
748,"748","37.398640","132.901871"
749,"749","32.738342","133.775482"
750,"750","2.299275","118.549477"
751,"751","0.000000","119.742996"
752,"752","8.618158","115.654060"
753,"753","5.162799","117.211243"
754,"754","-0.000000","113.601562"
755,"755","2.671629","115.408997"
756,"756","3.039199","111.636871"
757,"757","26.228945","107.904076"
758,"758","21.568861","110.006805"
759,"759","14.472515","104.804535"
760,"760","17.975655","107.317932"
761,"761","18.762114","102.451477"
762,"762","16.979494","112.006027"
763,"763","12.604445","113.903130"
764,"764","-0.000000","95.078178"
765,"765","3.779566","97.585175"
766,"766","3.848654","92.533737"
767,"767","3.368606","107.300827"
768,"768","3.623214","102.555046"
769,"769","0.000000","105.002701"
770,"770","11.404716","97.478256"
771,"771","7.446452","100.018982"
772,"772","10.991995","102.400215"
773,"773","9.522337","111.625038"
774,"774","10.347196","107.162880"
775,"775","6.502260","109.471756"
776,"776","56.667046","87.887909"
777,"777","54.368774","90.000000"
778,"778","48.212006","84.847610"
779,"779","51.581467","87.527542"
780,"780","51.451904","82.347786"
781,"781","51.581467","92.472458"
782,"782","48.212006","95.152390"
783,"783","30.885706","74.339172"
784,"784","35.502258","76.759315"
785,"785","34.725647","71.297180"
786,"786","36.227722","87.398476"
787,"787","35.996471","82.140297"
788,"788","31.875057","84.826416"
789,"789","43.819016","76.449898"
790,"790","40.019672","79.357887"
791,"791","44.312592","82.083473"
792,"792","35.502258","103.240685"
793,"793","30.885706","105.660828"
794,"794","44.312592","97.916527"
795,"795","40.019672","100.642113"
796,"796","31.875057","95.173584"
797,"797","35.996471","97.859703"
798,"798","36.227722","92.601524"
799,"799","44.533123","87.406578"
800,"800","40.489754","90.000000"
801,"801","44.533123","92.593422"
802,"802","0.000000","60.257004"
803,"803","2.299275","61.450520"
804,"804","1.877805","58.892891"
805,"805","3.039199","68.363129"
806,"806","2.671629","64.591003"
807,"807","0.000000","66.398438"
808,"808","7.716205","60.805756"
809,"809","5.162799","62.788757"
810,"810","8.618158","64.345940"
811,"811","3.848654","87.466263"
812,"812","3.779566","82.414825"
813,"813","-0.000000","84.921822"
814,"814","10.991995","77.599785"
815,"815","7.446452","79.981018"
816,"816","11.404716","82.521744"
817,"817","0.000000","74.997299"
818,"818","3.623214","77.444954"
819,"819","3.368606","72.699173"
820,"820","25.241045","67.093781"
821,"821","21.568861","69.993195"
822,"822","26.228945","72.095924"
823,"823","12.604445","66.096870"
824,"824","16.979494","67.993973"
825,"825","15.874488","63.584183"
826,"826","18.762114","77.548523"
827,"827","17.975655","72.682068"
828,"828","14.472515","75.195465"
829,"829","6.502260","70.528244"
830,"830","10.347196","72.837120"
831,"831","9.522337","68.374962"
